match_id,radiant_win,radiant_team,dire_team,avg_mmr,num_mmr,game_mode,lobby_type
6536976813,False,"22,2,101,44,121","104,15,64,27,36",,,22,7
6536976805,True,"26,137,136,36,1","6,41,81,46,104",3222.0,2.0,22,0
6536976804,True,"102,93,21,86,36","23,106,35,26,32",2597.0,2.0,22,7
6536976803,False,"40,50,29,18,63","6,68,60,30,59",,,22,7
6536976717,False,"54,49,5,71,59","2,64,76,126,46",,,22,7
6536976715,False,"19,30,59,45,41","95,137,17,100,27",3154.0,1.0,22,7
6536976709,False,"84,44,65,123,59","14,29,110,48,75",2194.0,1.0,22,7
6536976707,False,"26,16,25,70,14","1,75,27,99,113",,,22,7
6536976706,False,"105,78,123,8,87","100,81,9,35,19",,,22,7
6536976705,False,"8,75,50,76,27","40,88,41,105,22",3222.0,2.0,22,7
6536976703,True,"36,71,126,109,79","8,87,81,43,14",3382.0,2.0,22,7
6536976612,False,"73,123,101,35,59","137,82,14,44,105",,,22,7
6536976610,True,"14,74,27,8,17","64,6,107,35,104",3883.0,2.0,22,7
6536976609,True,"93,49,32,40,121","83,113,106,114,137",3107.0,3.0,4,0
6536976608,False,"104,34,50,62,35","80,32,73,121,13",,,4,0
6536976601,True,"36,129,121,9,70","42,35,27,58,104",,,22,7
6536976600,False,"60,84,36,4,91","8,51,30,47,136",2186.0,5.0,22,0
6536976506,True,"62,19,30,64,13","47,15,21,27,106",,,22,7
6536976505,True,"95,137,11,29,26","28,22,101,86,1",,,22,7
6536976504,True,"64,2,20,35,54","43,33,26,18,84",3169.0,1.0,22,7
6536976503,False,"74,105,19,26,14","4,34,58,62,38",4041.0,1.0,22,7
6536976502,False,"26,15,14,8,84","71,83,59,48,67",2392.0,1.0,22,7
6536976418,True,"101,80,23,84,85","39,14,10,136,90",2446.0,2.0,4,0
6536976417,False,"39,40,19,94,18","62,42,75,128,16",1320.0,1.0,22,7
6536976415,False,"14,30,35,1,2","40,100,27,17,4",2590.0,1.0,22,7
6536976414,True,"129,81,47,105,25","74,72,13,83,39",,,22,7
6536976413,False,"31,8,104,46,101","40,26,4,114,75",,,22,7
6536976407,True,"81,51,105,43,32","104,6,2,85,62",3019.0,3.0,22,0
6536976400,False,"31,35,50,42,13","101,6,105,68,108",3548.0,3.0,22,0
6536976316,True,"42,110,86,111,17","64,10,68,81,19",,,22,7
6536976308,False,"80,105,90,36,126","11,95,3,51,68",3999.0,1.0,22,7
6536976307,False,"76,86,14,106,80","128,70,2,90,23",4504.0,2.0,22,7
6536976305,False,"74,121,16,93,112","75,19,113,86,43",3224.0,5.0,22,7
6536976303,True,"100,15,23,14,93","85,126,123,99,42",2872.0,1.0,22,7
6536976302,True,"2,4,64,50,22","35,13,94,52,83",,,22,7
6536976218,True,"123,54,77,26,85","69,35,3,14,4",2238.0,2.0,22,0
6536976217,False,"36,14,100,87,70","1,95,97,76,13",4106.0,3.0,22,7
6536976216,True,"137,56,84,71,11","16,74,19,22,25",3286.0,2.0,22,7
6536976215,False,"84,45,72,13,40","19,33,34,6,100",1772.0,1.0,22,7
6536976214,True,"2,109,21,75,7","49,32,54,40,26",3095.0,4.0,3,0
6536976213,False,"37,121,76,12,43","137,69,47,59,56",3687.0,4.0,22,7
6536976205,True,"76,109,14,128,22","114,74,69,37,11",3058.0,2.0,22,7
6536976204,False,"114,89,40,14,75","6,35,45,64,85",1956.0,1.0,22,0
6536976203,False,"26,99,19,42,71","105,126,50,63,23",,,22,7
6536976116,False,"68,21,49,72,33","45,41,13,137,3",3653.0,4.0,22,0
6536976115,True,"13,22,5,85,93","106,119,67,29,30",,,22,7
6536976114,False,"123,9,2,46,66","84,35,18,8,36",,,22,7
6536976112,True,"33,135,1,46,119","36,39,77,106,90",3195.0,3.0,22,0
6536976111,False,"28,12,121,63,22","47,112,30,93,25",1888.0,4.0,22,0
6536976110,True,"107,135,87,59,94","129,101,35,48,5",,,22,7
6536976104,True,"78,101,59,44,21","110,6,11,25,87",,,22,7
6536976103,True,"88,84,2,42,17","64,114,102,46,26",,,22,7
6536976102,True,"25,7,111,99,44","74,86,65,41,97",,,22,7
6536976019,True,"17,99,1,64,5","40,8,126,114,36",2074.0,3.0,22,7
6536976017,True,"89,11,5,102,128","97,64,18,43,2",1910.0,1.0,22,7
6536976016,True,"119,39,135,6,58","36,47,123,114,14",2296.0,2.0,22,7
6536976015,False,"26,60,84,8,95","126,27,41,23,14",2025.0,2.0,22,7
6536976009,True,"79,39,121,44,135","81,45,126,16,74",4504.0,3.0,22,7
6536975914,True,"27,98,12,36,83","63,79,101,120,94",3644.0,2.0,22,7
6536975913,False,"26,4,35,31,60","56,44,5,2,30",,,22,7
6536975912,True,"58,34,16,71,12","15,42,5,10,27",,,22,0
6536975911,False,"8,69,23,87,101","54,27,21,36,128",,,22,7
6536975909,True,"136,30,35,6,66","108,83,74,54,9",1627.0,4.0,22,7
6536975903,False,"52,81,79,91,8","85,94,136,6,12",,,22,7
6536975902,True,"99,86,12,23,50","85,120,84,76,6",4873.0,4.0,22,7
6536975817,True,"73,78,42,9,36","39,64,41,67,68",775.0,1.0,22,7
6536975816,False,"36,50,31,48,49","121,108,112,6,71",2789.0,1.0,22,7
6536975815,False,"68,51,42,33,120","89,13,37,49,9",2488.0,1.0,22,7
6536975807,True,"86,36,10,83,129","56,135,96,123,39",3294.0,5.0,3,7
6536975806,False,"16,75,36,87,72","74,9,2,8,21",3163.0,5.0,3,7
6536975805,True,"84,36,22,85,67","26,20,56,42,35",,,3,7
6536975803,False,"20,123,97,99,11","53,120,75,25,19",3572.0,3.0,3,7
6536975802,True,"50,23,96,41,75","104,26,13,5,18",,,22,7
6536975801,True,"75,1,129,52,123","2,63,5,42,39",4087.0,3.0,22,7
6536975719,True,"30,86,8,106,16","23,97,25,19,14",3690.0,2.0,22,7
6536975718,True,"16,72,47,31,135","53,63,102,35,123",3058.0,2.0,22,0
6536975717,False,"45,6,36,19,119","84,105,101,104,35",,,22,7
6536975716,True,"27,94,85,25,47","101,5,81,19,21",,,22,0
6536975714,False,"5,94,13,105,100","93,86,81,128,14",,,22,7
6536975706,False,"74,3,36,19,114","14,43,54,27,35",3311.0,2.0,22,7
6536975705,False,"6,20,91,36,59","5,68,58,41,43",3320.0,3.0,22,0
6536975617,True,"16,63,68,86,44","2,93,36,67,69",,,22,7
6536975602,False,"16,42,44,106,91","84,1,36,88,86",1986.0,2.0,22,7
6536975519,False,"6,83,39,63,97","106,16,121,71,137",4850.0,6.0,22,7
6536975512,True,"50,21,129,68,44","75,136,74,2,14",1754.0,1.0,22,7
6536975511,True,"49,63,87,4,136","30,76,42,86,17",,,22,7
6536975509,True,"105,14,29,30,35","6,32,88,99,84",1313.0,3.0,22,0
6536975508,False,"43,75,16,26,48","80,85,4,104,9",,,22,7
6536975501,True,"2,14,8,26,35","99,102,59,85,93",3168.0,2.0,22,7
6536975418,True,"101,27,108,48,12","22,95,36,94,64",,,22,7
6536975417,True,"27,46,54,35,90","32,49,12,26,74",,,22,7
6536975416,True,"68,49,83,23,8","71,62,30,14,44",2974.0,1.0,3,7
6536975407,True,"104,13,8,16,6","52,30,11,9,35",,,22,7
6536975406,True,"85,16,43,83,75","36,30,74,19,9",,,22,0
6536975404,True,"26,63,59,40,36","104,67,135,84,128",2777.0,5.0,22,7
6536975403,True,"21,8,104,27,20","54,30,2,59,94",3070.0,1.0,22,7
6536975402,False,"95,35,28,40,22","36,70,105,5,73",,,22,7
6536975318,True,"56,137,76,20,136","19,39,104,9,26",3415.0,3.0,22,7
6536975317,False,"121,22,9,8,16","14,96,19,64,93",2178.0,1.0,22,7
6536975316,True,"120,106,48,26,31","14,8,126,20,60",2948.0,1.0,22,7
6536975313,True,"135,106,76,137,46","100,35,81,68,14",3973.0,3.0,22,7
6536975309,True,"94,81,108,89,106","27,100,70,78,126",,,22,7
6536975308,True,"33,16,9,101,67","100,26,35,41,75",2347.0,1.0,22,7
6536975307,False,"126,1,40,27,106","6,50,45,23,54",,,22,7
6536975306,False,"7,84,45,95,42","14,74,19,40,90",3251.0,1.0,22,7
6536975303,True,"14,6,71,36,5","15,100,119,44,48",4261.0,2.0,22,0
6536975302,True,"9,12,29,76,121","40,26,49,51,42",,,22,7
6536975301,False,"25,112,33,129,10","26,51,16,44,114",,,22,7
6536975300,False,"63,121,35,70,71","59,19,26,67,98",,,22,7
6536975212,True,"6,71,36,25,14","73,41,11,53,68",,,22,7
6536975204,False,"75,31,36,42,106","4,128,136,52,41",2934.0,1.0,22,7
6536975203,False,"72,45,112,110,108","16,64,123,44,22",3874.0,4.0,22,7
6536975202,False,"129,22,14,42,111","81,76,26,9,98",,,22,7
6536975116,True,"14,49,47,90,94","101,8,63,98,86",984.0,1.0,22,7
6536975107,True,"17,44,65,114,9","88,14,70,53,5",227.0,1.0,22,0
6536975103,True,"41,14,59,120,4","53,42,48,84,20",,,22,0
6536975101,True,"33,21,41,74,64","137,11,59,136,97",3540.0,2.0,22,0
6536975100,True,"104,101,58,10,2","111,14,45,110,44",2453.0,3.0,22,7
6536975017,False,"129,46,101,44,100","6,13,63,99,26",,,22,7
6536975009,True,"70,25,64,47,5","45,110,74,103,6",,,22,7
6536975006,True,"45,17,56,96,123","109,86,39,84,63",,,22,7
6536975003,False,"68,75,101,44,57","72,19,105,25,114",2731.0,1.0,22,7
6536975002,False,"40,120,84,94,35","87,72,50,41,36",2751.0,2.0,22,7
6536975001,False,"75,54,93,42,44","25,87,73,2,136",,,22,7
6536975000,False,"129,43,4,105,75","26,49,46,32,47",3723.0,4.0,22,7
6536974916,False,"44,73,14,19,27","32,17,99,108,93",,,22,7
6536974915,False,"6,70,98,16,3","137,106,102,19,123",,,22,7
6536974914,True,"14,62,54,86,21","26,8,71,53,20",2409.0,1.0,22,7
6536974912,False,"22,26,84,6,4","8,136,53,64,101",2425.0,2.0,3,7
6536974908,False,"123,101,14,75,33","7,104,74,35,86",,,22,0
6536974906,True,"91,19,11,26,108","21,86,44,1,90",3099.0,2.0,22,7
6536974811,False,"31,15,98,75,105","19,14,136,46,55",2117.0,1.0,22,0
6536974810,False,"67,43,53,136,86","26,14,42,99,76",1599.0,1.0,22,0
6536974809,False,"36,35,30,6,37","86,14,73,135,67",2172.0,1.0,22,7
6536974718,False,"112,14,129,119,94","75,1,35,2,31",3159.0,2.0,22,7
6536974716,True,"45,42,10,113,112","14,16,30,114,23",,,22,7
6536974708,True,"137,25,9,91,1","22,50,14,114,98",,,22,0
6536974706,True,"87,94,85,39,19","72,71,5,59,68",3616.0,2.0,22,0
6536974705,True,"19,81,47,36,27","44,67,94,10,33",,,22,7
6536974617,True,"106,86,96,8,108","27,64,46,2,7",2621.0,1.0,22,7
6536974615,True,"42,71,26,70,23","41,2,36,35,107",,,22,7
6536974614,False,"90,104,113,11,10","101,26,8,87,105",3810.0,2.0,22,7
6536974605,False,"22,6,129,59,75","88,26,42,78,35",2566.0,2.0,3,7
6536974602,False,"85,62,75,79,114","86,2,35,76,30",2045.0,2.0,22,7
6536974600,True,"71,103,26,19,114","59,30,10,8,27",,,22,7
6536974518,False,"70,5,35,25,16","14,41,47,17,31",4257.0,1.0,22,7
6536974503,True,"129,9,36,94,64","68,99,75,19,84",,,22,7
6536974502,False,"11,6,137,50,14","129,114,104,2,32",3074.0,1.0,22,7
6536974501,False,"12,14,36,17,62","18,55,30,64,19",,,22,7
6536974500,True,"95,42,16,87,71","14,22,89,94,91",2684.0,1.0,22,7
6536974419,False,"97,18,14,30,101","93,19,123,42,68",,,22,7
6536974418,True,"62,27,97,34,81","45,12,38,64,104",2872.0,2.0,22,7
6536974319,False,"100,41,84,27,39","86,35,101,137,32",1446.0,1.0,22,7
6536974309,False,"59,1,135,101,64","114,14,17,55,137",4255.0,2.0,22,7
6536974307,False,"19,87,36,126,74","11,34,21,26,7",3395.0,2.0,22,7
6536974306,False,"19,7,20,91,13","85,112,50,46,8",,,22,7
6536974305,True,"85,59,64,121,44","76,108,18,105,47",,,22,7
6536974304,False,"32,74,72,22,79","105,104,101,126,42",3566.0,1.0,22,7
6536974302,False,"50,28,94,44,120","26,16,25,126,70",,,22,7
6536974300,True,"6,44,27,8,72","34,46,69,70,26",3046.0,1.0,22,7
6536974219,False,"29,84,22,54,103","87,8,35,10,75",2244.0,2.0,22,7
6536974214,False,"30,9,106,1,129","22,43,72,56,2",3787.0,4.0,22,7
6536974205,False,"75,13,2,25,94","86,7,27,126,120",2353.0,1.0,22,7
6536974204,True,"6,84,16,54,36","20,75,30,2,94",2329.0,2.0,22,7
6536974203,True,"101,97,83,1,6","62,26,123,81,75",3367.0,1.0,22,0
6536974201,False,"47,6,23,51,16","136,8,107,86,112",2751.0,1.0,22,7
6536974112,False,"32,2,56,76,71","10,41,31,53,59",3859.0,1.0,4,0
6536974108,True,"74,8,14,108,34","112,42,69,83,39",3314.0,1.0,22,7
6536974101,False,"86,71,87,136,94","75,105,53,44,4",,,22,7
6536974018,False,"8,26,62,49,121","36,41,47,75,5",,,22,0
6536974012,False,"36,126,106,12,27","14,1,45,104,25",2092.0,2.0,22,7
6536974010,True,"27,81,43,120,45","36,28,123,90,48",4853.0,1.0,22,7
6536973912,True,"83,113,14,21,81","45,63,106,7,44",2978.0,1.0,22,0
6536973909,True,"14,22,52,8,137","49,17,12,62,5",,,22,7
6536973907,True,"56,64,123,54,36","39,25,44,135,14",3233.0,3.0,22,7
6536973906,False,"70,2,13,128,30","74,14,50,84,41",2955.0,1.0,22,7
6536973900,True,"7,26,101,69,63","64,35,27,42,73",,,22,7
6536973818,True,"101,36,62,123,6","72,91,54,64,47",2593.0,2.0,22,0
6536973815,False,"36,17,62,6,68","104,46,44,105,102",,,22,7
6536973810,True,"46,45,64,120,81","58,85,104,74,44",4317.0,1.0,22,7
6536973809,False,"129,136,135,109,79","120,41,71,55,121",3655.0,2.0,22,7
6536973800,False,"123,2,8,26,9","49,48,17,113,100",,,22,0
6536973715,True,"8,40,26,101,129","81,76,135,114,64",4228.0,4.0,22,7
6536973713,True,"3,107,46,88,49","42,137,7,106,13",3765.0,4.0,22,7
6536973712,True,"8,40,42,86,99","105,59,20,2,6",,,22,7
6536973711,True,"136,19,1,86,76","20,54,7,74,67",3150.0,1.0,22,7
6536973707,True,"87,2,58,70,39","37,81,23,10,75",2808.0,1.0,22,7
6536973706,True,"104,9,44,94,22","109,36,28,21,43",2330.0,1.0,22,7
6536973705,False,"106,48,86,28,71","76,63,84,44,62",,,22,0
6536973703,False,"20,23,84,8,99","26,70,135,17,64",,,22,7
6536973702,True,"81,45,86,84,6","108,62,26,70,25",3954.0,2.0,22,7
6536973701,False,"85,73,19,22,14","86,84,75,8,104",,,22,7
6536973619,False,"99,74,41,27,84","76,54,101,42,64",3563.0,2.0,22,7
6536973615,False,"1,106,17,14,50","46,7,44,79,84",3589.0,1.0,22,7
6536973614,False,"72,83,14,41,99","27,62,23,8,84",2317.0,2.0,22,0
6536973610,False,"22,19,41,99,86","62,82,8,104,100",3885.0,1.0,22,7
6536973609,False,"27,6,2,59,54","64,84,8,29,68",,,22,7
6536973607,False,"25,50,58,108,93","91,60,128,6,126",3227.0,2.0,22,7
6536973605,False,"85,78,84,114,99","12,30,81,105,23",2607.0,1.0,22,7
6536973602,False,"27,68,56,39,2","135,74,103,97,114",1899.0,2.0,22,7
6536973601,True,"74,27,8,2,75","90,76,32,54,81",3046.0,1.0,22,7
6536973517,True,"81,87,41,101,16","95,75,8,103,10",,,22,7
6536973516,False,"137,30,47,8,19","111,102,44,36,39",1982.0,2.0,22,7
6536973515,True,"31,74,121,98,8","76,128,96,9,84",,,22,7
6536973514,False,"63,93,64,26,35","17,42,121,16,2",2941.0,1.0,22,7
6536973512,False,"36,123,95,35,46","21,50,19,22,137",,,22,7
6536973505,False,"97,35,83,106,31","120,55,84,93,100",2651.0,3.0,22,0
6536973504,False,"71,59,62,84,37","45,36,44,23,14",3173.0,1.0,22,0
6536973414,True,"5,44,109,104,20","128,81,97,98,123",2930.0,1.0,22,7
6536973411,True,"67,72,62,9,90","36,63,120,93,14",2753.0,2.0,22,7
6536973403,True,"21,64,22,62,17","84,41,137,53,11",1751.0,2.0,22,7
6536973318,False,"14,75,120,42,43","80,81,25,90,47",,,22,7
6536973316,False,"64,47,2,32,81","36,121,114,105,44",,,22,7
6536973315,False,"14,61,58,136,89","101,30,8,11,2",3177.0,3.0,22,7
6536973305,False,"30,58,60,52,88","9,99,32,79,29",1957.0,2.0,4,0
6536973302,True,"5,94,81,36,62","26,93,9,2,35",2900.0,2.0,22,7
6536973219,False,"86,26,19,1,2","21,8,105,74,137",4172.0,2.0,22,7
6536973218,False,"71,81,23,19,9","42,99,84,17,90",2992.0,4.0,22,7
6536973207,True,"129,114,120,49,64","62,43,30,101,19",3084.0,1.0,22,7
6536973206,True,"76,35,26,14,69","21,6,16,73,106",3719.0,1.0,22,7
6536973205,True,"94,72,119,49,1","87,27,6,14,54",2308.0,1.0,22,7
6536973204,False,"21,36,8,101,40","23,27,137,100,19",,,22,7
6536973203,True,"1,96,21,14,32","35,57,45,64,8",2788.0,3.0,3,7
6536973114,True,"88,29,87,93,43","63,58,59,90,3",,,22,0
6536973104,True,"129,90,44,9,111","72,16,39,54,91",4536.0,2.0,22,7
6536973103,True,"19,81,62,46,79","35,70,120,121,128",3164.0,4.0,22,7
6536973102,True,"21,102,31,1,7","88,89,137,11,2",,,22,0
6536973019,True,"68,95,21,41,36","108,15,76,42,85",,,4,0
6536973010,False,"31,42,123,53,35","45,137,13,85,12",3681.0,3.0,22,7
6536973008,True,"71,8,26,41,14","11,4,33,90,62",,,22,7
6536973007,True,"71,6,22,36,63","126,18,104,30,32",,,22,7
6536973006,True,"25,96,41,5,62","31,97,128,8,14",4143.0,2.0,22,7
6536973005,False,"30,8,71,39,112","11,6,129,9,64",2280.0,1.0,22,7
6536973004,False,"75,41,97,51,136","1,35,74,96,40",3373.0,1.0,22,7
6536972919,False,"121,87,95,71,34","86,81,55,56,107",,,22,7
6536972918,True,"59,27,94,99,14","48,31,98,13,84",3389.0,2.0,22,7
6536972813,True,"79,25,129,90,1","39,87,84,8,36",1992.0,4.0,22,7
6536972812,True,"2,126,84,10,9","123,16,12,74,17",3577.0,1.0,22,7
6536972811,True,"126,68,40,36,41","113,47,26,69,5",2091.0,1.0,22,7
6536972807,True,"84,27,34,100,19","13,41,14,36,5",,,22,7
6536972805,False,"26,36,75,94,50","72,135,25,41,84",3311.0,1.0,22,7
6536972719,False,"84,16,39,41,27","31,74,35,57,42",,,22,7
6536972712,False,"121,12,8,74,11","63,2,81,95,27",,,22,7
6536972710,True,"84,43,56,8,20","71,48,27,42,6",,,22,7
6536972701,True,"101,42,97,75,59","2,64,48,63,93",3595.0,1.0,22,7
6536972616,True,"74,25,114,14,62","42,32,19,105,126",,,22,7
6536972615,False,"86,104,30,35,70","123,8,63,2,75",2533.0,2.0,22,7
6536972610,True,"126,40,70,59,66","106,81,88,2,87",3856.0,2.0,22,7
6536972609,False,"97,3,8,17,14","121,68,22,19,33",4129.0,3.0,22,0
6536972608,False,"34,60,44,70,101","8,84,11,75,137",2475.0,3.0,22,7
6536972605,True,"27,34,86,104,70","99,73,93,31,119",2756.0,3.0,22,7
6536972603,False,"14,9,105,54,29","137,40,44,84,59",,,22,7
6536972519,False,"95,39,121,77,17","79,16,35,2,73",2504.0,2.0,4,0
6536972518,True,"17,137,55,30,1","58,129,48,87,41",3225.0,1.0,22,0
6536972511,True,"23,6,4,112,62","135,67,26,101,58",3645.0,2.0,22,7
6536972510,False,"114,69,39,9,20","84,8,106,60,105",3991.0,5.0,22,7
6536972509,True,"7,82,35,55,63","16,85,4,44,25",2791.0,2.0,22,7
6536972508,False,"104,121,8,106,7","84,14,86,46,70",2767.0,2.0,22,7
6536972507,True,"35,99,85,64,44","9,81,128,45,60",2711.0,1.0,22,7
6536972501,True,"36,87,41,63,26","10,27,45,34,81",,,22,7
6536972418,False,"119,21,2,76,31","6,59,58,9,114",2583.0,1.0,22,7
6536972417,True,"100,74,123,112,104","95,106,26,28,23",3144.0,1.0,22,0
6536972416,True,"112,137,43,35,107","135,19,111,71,85",3695.0,1.0,22,7
6536972414,True,"62,13,30,19,36","94,57,27,74,65",3894.0,4.0,22,7
6536972413,False,"137,72,75,8,94","85,59,1,87,7",2466.0,1.0,22,7
6536972412,True,"29,48,31,9,106","44,26,25,47,96",3848.0,2.0,3,7
6536972404,True,"59,36,29,50,14","71,7,8,58,26",1916.0,2.0,22,7
6536972319,False,"35,106,41,128,44","126,1,26,81,11",3038.0,1.0,22,7
6536972310,False,"20,19,30,23,137","27,11,2,6,75",3013.0,1.0,22,7
6536972305,False,"35,5,75,23,58","101,114,45,49,26",2890.0,4.0,22,7
6536972304,True,"65,71,9,67,53","35,40,137,6,120",3572.0,4.0,22,0
6536972303,True,"101,41,9,54,98","52,62,74,16,19",,,4,0
6536972300,False,"45,73,59,53,29","1,31,88,23,47",1803.0,1.0,22,7
6536972218,True,"69,57,47,1,35","135,136,30,6,44",,,4,0
6536972217,True,"50,32,33,28,35","59,5,112,8,13",3361.0,1.0,22,0
6536972210,True,"104,19,101,9,21","54,76,90,5,14",2633.0,1.0,22,7
6536972209,False,"6,75,39,51,17","62,68,85,34,44",3203.0,4.0,22,7
6536972208,False,"15,2,90,53,94","98,40,6,14,120",3497.0,2.0,22,7
6536972201,True,"6,105,26,2,68","34,42,9,63,11",3081.0,2.0,22,7
6536972119,False,"17,14,48,2,101","31,27,137,76,6",,,22,7
6536972117,False,"70,1,11,82,86","107,7,94,35,120",3601.0,4.0,22,7
6536972110,False,"83,95,72,126,39","70,135,26,85,13",3131.0,6.0,3,7
6536972107,True,"13,129,6,16,123","23,27,40,76,93",3388.0,1.0,22,7
6536972106,False,"37,104,19,11,9","12,14,112,54,84",1491.0,3.0,22,7
6536972100,True,"26,48,18,49,86","67,14,50,120,59",2462.0,2.0,22,7
6536972016,False,"2,95,29,128,100","76,70,21,26,60",2053.0,1.0,22,7
6536972015,False,"31,17,50,8,33","74,68,42,89,16",3247.0,1.0,22,0
6536972014,False,"26,99,35,34,42","14,59,64,104,22",291.0,1.0,22,7
6536972012,False,"123,83,4,45,1","100,94,40,86,36",,,22,0
6536972011,False,"41,76,6,53,123","40,120,88,56,101",4067.0,5.0,3,7
6536972007,False,"5,101,123,6,81","94,14,137,12,83",2984.0,2.0,22,7
6536972006,False,"7,35,75,14,99","26,93,2,42,71",,,4,0
6536972003,True,"16,52,21,101,19","94,27,36,49,112",4235.0,3.0,22,7
6536972000,True,"14,74,101,47,8","120,30,29,5,93",,,22,7
6536971912,False,"9,111,76,35,108","67,8,90,71,16",,,22,0
6536971911,True,"6,4,14,135,64","137,16,112,59,17",2335.0,1.0,22,7
6536971909,False,"85,69,50,126,94","54,91,64,60,22",2415.0,2.0,22,7
6536971900,False,"104,11,30,57,126","5,1,129,87,78",2351.0,3.0,22,0
6536971812,False,"10,36,59,35,63","74,47,70,25,72",,,22,0
6536971811,False,"100,44,64,96,137","25,54,101,36,104",,,22,7
6536971810,True,"2,15,40,54,9","104,36,62,46,21",,,22,7
6536971809,False,"47,26,29,107,8","40,71,121,42,23",3872.0,1.0,22,7
6536971807,True,"136,96,46,79,74","35,21,58,6,16",,,22,0
6536971802,True,"59,22,26,29,114","106,137,85,8,31",3434.0,3.0,22,7
6536971801,False,"16,30,22,70,40","8,90,84,137,104",4090.0,1.0,22,7
6536971714,True,"2,21,84,6,13","16,25,112,8,33",3224.0,2.0,22,7
6536971713,True,"76,2,68,40,1","45,73,26,5,104",2093.0,3.0,22,7
6536971712,False,"136,28,47,106,27","14,25,62,94,87",3043.0,1.0,22,7
6536971710,False,"105,3,6,68,129","27,75,46,70,99",2563.0,2.0,22,7
6536971703,False,"30,129,90,37,12","53,75,16,106,36",,,22,7
6536971702,True,"62,44,12,31,5","102,47,128,39,94",3614.0,1.0,4,0
6536971618,True,"23,40,5,19,9","94,31,70,64,96",2824.0,2.0,22,7
6536971615,True,"6,22,99,29,83","44,108,137,128,97",4267.0,1.0,22,7
6536971612,True,"57,21,126,42,76","41,51,2,105,35",,,22,7
6536971607,True,"43,94,86,5,104","19,81,9,64,25",,,3,7
6536971601,False,"30,10,25,45,129","123,135,72,74,68",979.0,1.0,22,7
6536971517,True,"14,126,95,87,28","26,8,23,30,129",3886.0,2.0,22,7
6536971516,False,"50,55,74,17,63","75,15,101,70,86",4012.0,1.0,22,0
6536971515,True,"12,39,13,114,96","73,121,70,47,71",2751.0,2.0,22,7
6536971509,True,"64,51,123,120,48","137,8,126,105,26",3159.0,2.0,22,7
6536971501,False,"46,54,39,23,45","19,3,129,10,128",3089.0,3.0,22,7
6536971416,False,"74,137,14,44,85","50,6,105,84,11",3132.0,2.0,22,0
6536971407,False,"26,39,8,2,123","51,74,44,97,121",,,22,7
6536971310,True,"5,48,123,108,75","42,84,40,47,2",2319.0,1.0,22,7
6536971309,False,"44,94,23,105,13","12,93,27,22,84",2476.0,2.0,22,7
6536971308,True,"101,48,100,136,19","50,12,55,5,74",3498.0,2.0,22,7
6536971307,False,"3,84,31,8,90","22,13,114,23,46",4679.0,1.0,22,7
6536971306,True,"123,14,58,22,6","41,26,137,17,40",1018.0,1.0,22,7
6536971218,True,"68,25,44,104,95","84,12,76,58,69",,,22,0
6536971216,True,"35,14,68,93,85","33,64,81,99,74",,,22,7
6536971215,False,"36,74,129,101,93","51,2,64,73,63",3481.0,1.0,22,7
6536971212,False,"35,74,2,101,26","5,19,85,113,64",2441.0,4.0,22,7
6536971211,False,"6,84,53,104,45","54,30,71,74,2",,,22,7
6536971210,True,"10,95,43,137,104","47,94,8,60,48",,,22,7
6536971209,True,"18,45,126,19,84","8,21,26,14,129",1791.0,2.0,22,7
6536971202,False,"85,6,104,86,75","19,32,49,40,3",4102.0,5.0,22,7
6536971201,True,"35,59,75,17,2","129,22,86,14,42",,,22,7
6536971119,False,"43,53,29,35,136","51,58,2,59,36",2263.0,3.0,22,7
6536971117,True,"14,64,90,41,59","16,46,71,8,20",3584.0,2.0,22,7
6536971106,False,"36,114,64,4,31","102,8,32,28,75",2620.0,1.0,22,0
6536971105,False,"53,59,10,50,104","85,6,64,4,19",437.0,1.0,22,7
6536971104,True,"62,17,94,40,36","14,76,28,48,88",2989.0,2.0,22,7
6536971016,False,"17,27,41,108,21","37,35,106,76,49",,,22,0
6536971014,True,"110,120,76,6,14","137,9,72,35,36",,,22,7
6536971011,True,"35,81,36,136,128","129,76,54,30,69",1543.0,1.0,4,0
6536970918,True,"53,95,121,16,23","5,75,49,109,9",1612.0,1.0,3,7
